text,source,category,type,timestamp
"Microsoft .NET AppHost Pack - 8.0.21 (x64_arm64) 64.84.40925 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 8.0.21 (x64_x86) 64.84.40925 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 8.0.22 (x64) 64.88.42551 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 8.0.22 (x64_arm64) 64.88.42551 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 8.0.22 (x64_x86) 64.88.42551 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.11 (x64) 72.44.42384 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.11 (x64_arm64) 72.44.42384 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.11 (x64_x86) 72.44.42384 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.4 (x64) 72.16.31125 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.4 (x64_arm64) 72.16.31125 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.4 (x64_x86) 72.16.31125 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.6 (x64) 72.24.34381 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.6 (x64_arm64) 72.24.34381 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET AppHost Pack - 9.0.6 (x64_x86) 72.24.34381 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host - 10.0.0 RC 2 (x64) 80.0.42155 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host - 8.0.20 (x64) 64.80.39230 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host - 8.0.22 (x64) 64.88.42551 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host - 9.0.11 (x64) 72.44.42384 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host FX Resolver - 10.0.0 RC 2 (x64) 80.0.42155 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host FX Resolver - 8.0.20 (x64) 64.80.39230 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host FX Resolver - 8.0.22 (x64) 64.88.42551 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host FX Resolver - 9.0.11 (x64) 72.44.42384 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host FX Resolver - 9.0.4 (x64) 72.16.31125 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Host FX Resolver - 9.0.6 (x64) 72.24.34381 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 10.0.0 RC 2 (x64) 80.0.42155 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 8.0.15 (x64) 64.60.31149 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 8.0.20 (x64) 64.80.39230 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 8.0.21 (x64) 64.84.40925 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 8.0.22 (x64) 64.88.42551 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 9.0.11 (x64) 72.44.42384 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 9.0.4 (x64) 72.16.31125 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Runtime - 9.0.6 (x64) 72.24.34381 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET SDK 10.0.100-rc.2.25502.107 (x64) from Visual Studio 40.9.60483 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET SDK 9.0.203 (x64) from Visual Studio 9.2.325.16509 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET SDK 9.0.301 (x64) from Visual Studio 9.3.125.26904 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET SDK 9.0.308 (x64) from Visual Studio 9.3.825.56210 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Standard Targeting Pack - 2.1.0 (x64) 24.0.28113 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Targeting Pack - 10.0.0 RC 2 (x64) 80.0.42155 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Targeting Pack - 8.0.15 (x64) 64.60.31149 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Targeting Pack - 8.0.21 (x64) 64.84.40925 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Targeting Pack - 8.0.22 (x64) 64.88.42551 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Targeting Pack - 9.0.11 (x64) 72.44.42384 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Targeting Pack - 9.0.4 (x64) 72.16.31125 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Targeting Pack - 9.0.6 (x64) 72.24.34381 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Toolset 10.0.100-rc.2.25502.107 (x64) 40.9.60483 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Toolset 9.0.203 (x64) 36.9.59453 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Toolset 9.0.205 (x64) 36.9.53273 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft .NET Toolset 9.0.308 (x64) 36.10.850 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft 365 Apps for enterprise - en-us 16.0.19426.20218 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 8.0.15 Shared Framework (x64) 8.0.15.25165 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 8.0.15 Targeting Pack (x64) 8.0.15.25165 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 8.0.21 Shared Framework (x64) 8.0.21.25475 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 8.0.21 Targeting Pack (x64) 8.0.21.25475 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 8.0.22 Shared Framework (x64) 8.0.22.25528 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 8.0.22 Targeting Pack (x64) 8.0.22.25528 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 9.0.11 Shared Framework (x64) 9.0.11.25520 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 9.0.11 Targeting Pack (x64) 9.0.11.25520 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 9.0.4 Shared Framework (x64) 9.0.4.25164 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 9.0.4 Targeting Pack (x64) 9.0.4.25164 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 9.0.6 Shared Framework (x64) 9.0.6.25267 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core 9.0.6 Targeting Pack (x64) 9.0.6.25267 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core Module for IIS Express 12.2.18292.0 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core Module V2 18.0.23154.0 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core Module V2 for IIS Express 17.0.22116.0 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core Runtime - 10.0.0 RC 2 (x64) 80.0.42155 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ASP.NET Core Targeting Pack - 10.0.0 RC 2 (x64) 80.0.42155 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Azure Authoring Tools - v2.9.7 2.9.8999.45 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Azure Compute Emulator - v2.9.7 2.9.8999.43 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Azure Compute Emulator - v2.9.7 2.9.8999.43 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Azure Libraries for .NET - v2.9 3.0.2404.2502 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Build of OpenJDK with Hotspot 17.0.9+8 (x64) 17.0.9.8 Microsoft","journal","tutorial","developer_notes","2025-12-31"
"Microsoft Command Line Utilities 15 for SQL Server 15.0.1300.359 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft ODBC Driver 17 for SQL Server 17.10.6.1 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft SQL Server 2019 LocalDB 15.0.4382.1 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft SQL Server 2025 LocalDB RC1 17.0.925.4 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft System CLR Types for SQL Server 2019 15.0.2000.5 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Update Health Tools 3.74.0.0 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Visual C++ 2022 X64 Additional Runtime - 14.44.35211 14.44.35211 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Visual C++ 2022 X64 Additional Runtime - 14.50.35615 14.50.35615 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Visual C++ 2022 X64 Debug Runtime - 14.44.35211 14.44.35211 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Visual C++ 2022 X64 Debug Runtime - 14.50.35615 14.50.35615 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.44.35211 14.44.35211 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
"Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.50.35615 14.50.35615 Microsoft Corporation","journal","systems","developer_notes","2025-12-31"
